"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"CU","2022-05-26","79.3","-2.57","6.16","Marte, Ketel",606466,669952,"field_out","hit_into_play",,,,,13,"Ketel Marte lines out to second baseman Gavin Lux.","R","L","R","ARI","LAD","X",4,"line_drive",0,1,2022,"0.24","-1.36","-0.19","1.02",,,,2,1,"Bot",172.7,144.02,,,669257,,,4.730518841439023,-115.37255800238438,-1.8162733544220129,1.1375443059820896,24.550319930395013,-44.02789161939638,"3.54","1.68",181,"79.2",14,"78.5",2357,"6.1",663338,669952,669257,518692,666158,457759,607208,621035,641355,605141,"54.41",0.617,0.555,"0",1,0,0,4,9,2,"Curveball",0,2,0,2,2,0,0,2,"Infield shift","Standard",19,"-0.01","-0.082"
"KC","2022-05-17","87","-3.3","4.68","Marte, Ketel",606466,518886,"single","hit_into_play",,,,,13,"Ketel Marte singles on a ground ball to shortstop Trea Turner.   Geraldo Perdomo scores.","R","L","R","LAD","ARI","X",6,"ground_ball",3,2,2022,"0.65","-0.31","-0.37","1.54",672695,,,2,9,"Top",116.83,147.18,,,669257,,,5.719352822279062,-126.74130066748215,-0.8237292745024296,5.9846660512333845,22.842774718560687,-35.57149421648525,"3.54","1.7",40,"89.5",0,"87.9",2524,"6.5",662628,518886,669257,518692,666158,457759,607208,621035,641355,605141,"53.98",0.249,0.224,"0.9",1,1,0,2,72,6,"Knuckle Curve",7,5,5,7,6,7,6,7,"Infield shift","Standard",50,"-0.044","0.832"
"SL","2022-05-17","82.6","0.94","5.98","Marte, Ketel",606466,681911,"single","hit_into_play",,,,,5,"Ketel Marte singles on a ground ball to center fielder Cody Bellinger, deflected by second baseman Hanser Alberto.   Jake Hager scores.    Daulton Varsho to 3rd.","R","R","L","LAD","ARI","X",4,"ground_ball",1,1,2022,"-1.08","0.28","0.11","2.61",,606993,662139,2,7,"Top",105.84,96.16,,,669257,,,0.20496159007456216,-120.43853453687078,-1.78913832965365,-10.585481581164059,21.384408427849017,-29.319392173708042,"3.54","1.7",133,"88.8",7,"83",2388,"6.2",662628,681911,669257,518692,593643,457759,607208,621035,641355,605141,"54.25",0.469,0.434,"0.9",1,1,0,4,55,3,"Slider",6,4,4,6,5,6,5,6,"Infield shift","Standard",224,"-0.13","0.879"
"FS","2022-05-16","85.1","-1.09","6.2","Marte, Ketel",606466,664062,"single","hit_into_play",,,,,13,"Ketel Marte singles on a fly ball to center fielder Chris Taylor.","R","L","R","LAD","ARI","X",8,"fly_ball",2,2,2022,"-1.05","0.35","-1.19","2.14",,,,2,6,"Top",147.51,99.11,,,605131,,,1.8618312982154333,-124.06088906556637,-3.9699925302286685,-11.234239365685621,23.109247965080378,-28.028354449840087,"3.54","1.7",256,"74.4",32,"85",1342,"6",662695,664062,605131,518692,571970,457759,607208,666158,621035,605141,"54.55",0.403,0.368,"0.9",1,1,0,3,44,5,"Split-Finger",3,2,2,3,2,3,2,3,"Infield shift","Standard",242,"-0.021","0.133"
"FF","2022-05-16","93.6","-0.82","6.34","Marte, Ketel",606466,664062,"double","hit_into_play",,,,,5,"Ketel Marte doubles (13) on a pop up to third baseman Justin Turner.","R","L","R","LAD","ARI","X",5,"popup",0,0,2022,"-0.69","1.62","0.22","2.62",,,,0,4,"Top",81.53,137.86,,,605131,,,4.176586570527293,-135.98580446041257,-7.319658438697818,-9.522628707862943,32.29021523218976,-10.661836850981027,"3.54","1.7",166,"75.6",62,"92.6",2328,"6",662695,664062,605131,518692,571970,457759,607208,666158,621035,605141,"54.54",0.02,0.018,"1.25",1,1,1,3,22,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard",211,"-0.063","0.632"
"SL","2022-05-16","89.1","-0.95","6.32","Marte, Ketel",606466,664062,"strikeout","swinging_strike",,,,,14,"Ketel Marte strikes out swinging.","R","L","R","LAD","ARI","S",2,,2,2,2022,"0.34","0.68","0.68","1.45",,,,2,1,"Top",,,,,605131,,,3.2664768574190655,-129.7048645301036,-7.38737408676011,3.3056809759259287,23.64482651862498,-23.261877468307596,"3.54","1.7",,,,"89",2607,"5.9",662695,664062,605131,518692,571970,457759,607208,666158,621035,605141,"54.56",,,"0",1,0,0,,3,5,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",202,"0.01","-0.083"
"FF","2022-05-16","97.2","-2.79","5.31","Marte, Ketel",606466,543339,"strikeout","called_strike",,,,,9,"Ketel Marte called out on strikes.","R","L","R","LAD","ARI","S",2,,3,2,2022,"-0.84","1.42","0.33","1.75",,,,2,8,"Top",,,,,605131,,,10.285959875899767,-141.05567043533648,-7.259347585670066,-13.594969998587972,31.501055416129304,-11.642208009185643,"3.55","1.67",,,,"97.3",2379,"6.5",662695,543339,605131,518692,571970,457759,607208,666158,621035,605141,"54.03",,,"0",1,0,0,,65,6,"4-Seam Fastball",5,2,2,5,2,5,2,5,"Infield shift","Standard",226,"0.006","-0.116"
"FF","2022-05-08","94.5","-2.24","5.93","Marte, Ketel",606466,608566,"single","hit_into_play",,,,,6,"Ketel Marte singles on a line drive to right fielder Charlie Blackmon.","R","L","R","ARI","COL","X",9,"line_drive",1,1,2022,"-0.85","1.22","0.43","2.58",,,,0,6,"Bot",173.8,112.8,,,624513,,,8.700352966824193,-137.20618287995686,-5.5975242088390935,-12.761249789821942,32.92669903786573,-15.694892589357794,"3.62","1.76",173,"71.9",16,"92.6",2037,"5.5",663368,608566,624513,543068,663898,641857,578428,656541,602074,453568,"55.01",0.617,0.555,"0.9",1,1,0,4,48,3,"4-Seam Fastball",4,0,4,0,0,4,4,0,"Standard","Standard",226,"0.006","0.404"
"FF","2022-05-08","98.1","-2.14","6.16","Marte, Ketel",606466,608566,"strikeout","foul_tip",,,,,1,"Ketel Marte strikes out on a foul tip.","R","L","R","ARI","COL","S",2,,3,2,2022,"-0.78","1.13","-0.38","3.66",,,,0,4,"Bot",,,,,624513,,,6.472416424278124,-142.72945576932705,-3.8302670459982613,-12.149686679811413,33.67406852703597,-15.998726994310909,"3.62","1.76",,,,"96.6",2114,"5.5",663368,608566,624513,543068,663898,641857,578428,656541,602074,453568,"55",,,"0",1,0,0,,30,7,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Standard","Standard",215,"-0.01","-0.298"
"FF","2022-05-08","95","-2.48","5.9","Marte, Ketel",606466,608566,"double","hit_into_play",,,,,5,"Ketel Marte doubles (10) on a ground ball to right fielder Charlie Blackmon.","R","L","R","ARI","COL","X",9,"ground_ball",2,1,2022,"-0.67","1.15","0.1","2.75",,,,1,2,"Bot",170.88,156.59,,,624513,,,8.121192940333994,-137.93348625671072,-5.015415878593864,-10.540935939923315,34.57943504325639,-16.595176391369357,"3.62","1.76",74,"96.4",2,"93",2069,"5.5",663368,608566,624513,543068,663898,641857,578428,656541,602074,453568,"54.99",0.46,0.442,"1.25",1,1,1,4,14,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",226,"0.044","0.395"
"FF","2022-05-08","97.8","-2.27","5.73","Marte, Ketel",606466,608032,"single","hit_into_play",,,,,13,"Ketel Marte singles on a sharp ground ball to center fielder Yonathan Daza.","R","L","R","ARI","COL","X",8,"ground_ball",3,2,2022,"-0.87","1.43","-0.87","1.77",,,,1,8,"Bot",149,101,,,624513,,,5.798300719351024,-141.9204742206107,-8.367127109199265,-13.183742425450982,37.55595383753446,-11.128120781779916,"3.62","1.76",18,"103",-5,"97.4",2212,"6.6",663368,608032,624513,543068,663898,641857,578428,656541,602074,453568,"53.94",0.337,0.314,"0.9",1,1,0,2,63,7,"4-Seam Fastball",4,0,4,0,0,4,4,0,"Standard","Standard",218,"0.002","0.211"
"FF","2022-05-07","91.2","1.44","5.9","Marte, Ketel",606466,607536,"single","hit_into_play",,,,,2,"Ketel Marte singles on a sharp ground ball to left fielder Sam Hilliard.","R","R","L","ARI","COL","X",7,"ground_ball",2,1,2022,"0.83","1.22","-0.01","3.35",,,,2,6,"Bot",92.19,97.17,,,553869,,,-5.47441469700109,-132.652472029408,-3.084931161764411,11.060947784546705,32.14487611208464,-17.411053916315257,"3.63","1.77",98,"109.8",4,"91.6",2456,"6.8",663359,607536,553869,543068,663898,641857,578428,656541,545341,453568,"53.65",0.634,0.592,"0.9",1,1,0,4,45,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",144,"0.019","0.102"
"CH","2022-05-07","85.1","1.72","5.74","Marte, Ketel",606466,607536,"field_out","hit_into_play",,,,,12,"Ketel Marte lines out sharply to left fielder Sam Hilliard.","R","R","L","ARI","COL","X",7,"line_drive",2,1,2022,"0.99","0.88","0.86","2.76",,,,1,4,"Bot",61.15,97.65,,,553869,,,-4.001520576944139,-123.839864304494,-2.398653307462833,10.980145847434237,26.55268421054431,-22.858531556306968,"3.63","1.77",298,"108.8",13,"85.2",1546,"6.5",663359,607536,553869,543068,663898,641857,578428,656541,545341,453568,"54.01",0.849,0.913,"0",1,0,0,5,28,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",141,"-0.019","-0.18"
"FC","2022-05-07","90.1","-1.37","6.33","Marte, Ketel",606466,517008,"walk","blocked_ball",,,,,14,"Ketel Marte walks.","R","L","R","ARI","COL","B",,,3,1,2022,"-0.04","0.71","0.24","0.4",656669,,,1,8,"Bot",,,,,553869,,,4.087450572753123,-130.86779119756469,-10.224842502498097,-1.3519045185699095,29.669466950774154,-21.92609492551062,"3.63","1.77",,,,"89.8",2087,"6.4",663359,517008,553869,543068,663898,641857,578428,602074,545341,453568,"54.15",,,"0.7",1,0,0,,61,5,"Cutter",0,0,0,0,0,0,0,0,"Strategic","Standard",191,"0.002","0.159"
"CU","2022-05-07","80.7","1.83","5.41","Marte, Ketel",606466,607536,"strikeout","swinging_strike_blocked",,,,,13,"Ketel Marte strikes out swinging.","R","R","L","ARI","COL","S",2,,0,2,2022,"-0.48","-0.7","-0.5","0.79",,,,2,1,"Bot",,,,,553869,,,-4.303557602898578,-117.3973245630171,-2.2737570481536102,-3.54176699622362,23.16639216442089,-38.37100084832753,"3.63","1.77",,,,"81",2301,"6.6",663359,607536,553869,543068,663898,641857,578428,656541,545341,453568,"53.88",,,"0",1,0,0,,6,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",316,"-0.01","-0.059"
"SL","2022-05-06","86.5","-2.76","5.7","Marte, Ketel",606466,641771,"field_out","hit_into_play",,,,,13,"Ketel Marte lines out to center fielder Sam Hilliard.","R","L","R","ARI","COL","X",8,"line_drive",2,2,2022,"0.31","-0.01","-0.86","1.82",,,,1,4,"Bot",146.3,42.75,,,553869,,,3.894308444358977,-125.86313695219596,-2.993440611353747,2.4417499505675746,26.468704138887226,-31.910085819890405,"3.63","1.77",389,"97.3",23,"86.4",2530,"6.3",663360,641771,553869,543068,663898,641857,578428,656582,656541,545341,"54.19",0.269,0.35,"0",1,0,0,5,31,7,"Slider",1,1,1,1,1,1,1,1,"Standard","Strategic",67,"-0.019","-0.134"
"FF","2022-05-06","94.9","-2.46","5.76","Marte, Ketel",606466,641771,"double","hit_into_play",,,,,2,"Ketel Marte doubles (9) on a line drive to right fielder Randal Grichuk.   Josh Rojas to 3rd.","R","L","R","ARI","COL","X",9,"line_drive",1,2,2022,"-0.88","1.29","-0.15","3.5",,,668942,0,2,"Bot",161.58,52.66,,,553869,,,8.020566871711601,-137.98526896009943,-3.116818978594932,-13.032317608898344,32.01434041884274,-15.267305006687076,"3.63","1.77",345,"87.9",26,"95",2363,"6.5",663360,641771,553869,543068,663898,641857,578428,656582,656541,545341,"54.01",0.109,0.129,"1.25",1,1,1,3,16,6,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",228,"0.119","1.16"
"SL","2022-05-06","83.6","-3.14","4.66","Marte, Ketel",606466,664875,"walk","ball",,,,,9,"Ketel Marte walks.   Josh Rojas to 2nd.","R","L","R","ARI","COL","B",,,3,2,2022,"1.41","0.22","0.62","1.76",,,668942,2,8,"Bot",,,,,553869,,,5.823127415892695,-121.60155794181317,-0.5881456143044681,12.520780805124941,27.639815615419085,-30.12345894642085,"3.4","1.62",,,,"82.2",2813,"5.8",663360,664875,553869,543068,663898,641857,578428,656582,656541,545341,"54.74",,,"0.7",1,0,0,,63,8,"Slider",4,1,4,1,1,4,4,1,"Standard","Standard",59,"0.002","0.19"
"FF","2022-05-06","96.2","-1.39","5.92","Marte, Ketel",606466,596112,"field_out","hit_into_play",,,,,4,"Ketel Marte flies out to left fielder Connor Joe.","R","L","R","ARI","COL","X",7,"fly_ball",0,0,2022,"-0.89","1.36","-0.52","3.01",,,,0,7,"Bot",60.25,86.43,,,553869,,,4.322262793358281,-139.7939664399866,-5.094124207080603,-12.690149109154246,37.11539678090106,-13.528661015951238,"3.63","1.77",322,"94.4",42,"95.4",2374,"6.3",663360,596112,553869,543068,663898,641857,578428,656582,656541,545341,"54.22",0.006,0.005,"0",1,0,0,3,50,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",217,"-0.038","-0.221"
"FF","2022-04-27","93.6","1.3","6.06","Marte, Ketel",606466,628711,"field_out","hit_into_play",,,,,2,"Ketel Marte grounds out, shortstop Trea Turner to first baseman Freddie Freeman.","R","R","L","ARI","LAD","X",6,"ground_ball",0,1,2022,"0.01","1.43","-0.05","3.14",,,571602,2,4,"Bot",110.76,158.03,,,605131,,,-3.484075530464896,-136.2900793363181,-4.93791399644153,0.8379661261810326,27.120109082173645,-13.44869790980301,"3.56","1.72",7,"62.9",-24,"93",2657,"5.7",663393,628711,605131,518692,666158,571970,607208,621035,641355,605141,"54.79",0.043,0.039,"0",1,0,0,2,29,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",171,"-0.028","-0.183"
"CH","2022-04-27","85.8","1.52","5.87","Marte, Ketel",606466,628711,"field_out","hit_into_play",,,,,14,"Ketel Marte grounds out, third baseman Max Muncy to first baseman Freddie Freeman.","R","R","L","ARI","LAD","X",5,"ground_ball",1,2,2022,"1.25","0.52","0.84","0.95",,,,0,2,"Bot",101.05,167.5,,,605131,,,-4.106425881916979,-124.62158305963578,-6.282613176873112,13.839517207363741,28.74276829725189,-25.563083756622955,"3.56","1.72",5,"103.7",-12,"84.5",2098,"5.9",663393,628711,605131,518692,666158,571970,607208,621035,641355,605141,"54.65",0.266,0.245,"0",1,0,0,2,12,4,"Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard",134,"-0.023","-0.158"
"FF","2022-04-27","93.2","-2.82","4.89","Marte, Ketel",606466,641360,"field_out","hit_into_play",,,,,5,"Ketel Marte grounds out, shortstop Trea Turner to first baseman Freddie Freeman.","R","L","R","ARI","LAD","X",6,"ground_ball",1,1,2022,"-0.07","1.24","0.11","2.85",,,,1,7,"Bot",136.14,149.35,,,605131,,,7.759645193710402,-135.5755053454478,-2.2033779686414374,-2.5416975958493855,29.85167129882113,-16.624552276717907,"3.56","1.72",7,"79.1",-20,"94.1",2406,"6.9",663393,641360,605131,518692,666158,571970,607208,621035,641355,605141,"53.65",0.037,0.033,"0",1,0,0,2,49,3,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard",219,"-0.014","-0.147"
"FF","2022-04-26","92.7","-1.04","6.2","Marte, Ketel",606466,664062,"field_out","hit_into_play",,,,,5,"Ketel Marte flies out to left fielder Chris Taylor.","R","L","R","ARI","LAD","X",7,"fly_ball",1,2,2022,"-0.43","1.58","0.12","2.91",,656976,666179,2,3,"Bot",89.48,100.21,,,669257,,,3.9070621890226462,-134.8419829801274,-6.0171243903739,-6.1432657515127085,31.388892559892707,-11.781985674315765,"3.59","1.76",263,"79.9",38,"92.5",2320,"6.3",663383,664062,669257,518692,666158,571970,607208,621035,641355,605141,"54.15",0.02,0.018,"0",1,0,0,3,30,5,"4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard",200,"-0.048","-0.319"
"FF","2022-04-26","93.5","-1.06","6.25","Marte, Ketel",606466,664062,"field_out","hit_into_play",,,,,5,"Ketel Marte flies out to left fielder Chris Taylor.","R","L","R","ARI","LAD","X",7,"fly_ball",0,2,2022,"-0.67","1.45","0.13","2.35",,,,1,2,"Bot",93.5,87.74,,,669257,,,4.5284067237806225,-135.7791917458747,-7.377823796137331,-9.374537365422574,34.19553349689119,-12.800903841362361,"3.59","1.76",289,"86.7",44,"92.5",2352,"6.2",663383,664062,669257,518692,666158,571970,607208,621035,641355,605141,"54.33",0.006,0.005,"0",1,0,0,3,17,3,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Infield shift","Standard",216,"-0.015","-0.1"
"FC","2022-04-26","94","-1.65","6.09","Marte, Ketel",606466,660813,"strikeout","swinging_strike",,,,,9,"Ketel Marte strikes out swinging.","R","L","R","ARI","LAD","S",2,,0,2,2022,"0.3","0.53","0.52","2.03",,,,2,8,"Bot",,,,,669257,,,4.943600434014739,-136.74659127036736,-5.9426645346846465,2.586629506601984,31.544287585011066,-24.39752419554835,"3.59","1.76",,,,"93.4",2356,"6",663383,660813,669257,518692,593643,571970,607208,621035,641355,605141,"54.46",,,"0",1,0,0,,67,3,"Cutter",5,3,5,3,3,5,5,3,"Standard","Standard",153,"-0.003","-0.059"
"FC","2022-04-26","93.2","-2.69","5.42","Marte, Ketel",606466,623465,"walk","ball",,,,,14,"Ketel Marte walks.","R","L","R","ARI","LAD","B",,,3,2,2022,"0.05","0.49","1.16","1.9",,,,2,6,"Bot",,,,,669257,,,9.766858533122576,-135.4122729166752,-4.356009197185027,-1.4599131134118073,28.76589245113357,-25.381280089110156,"3.62","1.75",,,,"93.3",2344,"6.4",663383,623465,669257,518692,666158,571970,607208,621035,641355,605141,"54.13",,,"0.7",1,0,0,,49,7,"Cutter",3,3,3,3,3,3,3,3,"Infield shift","Standard",197,"0.019","0.101"
"FF","2022-04-25","96.3","-1.01","5.6","Marte, Ketel",606466,621111,"field_out","hit_into_play",,,,,6,"Ketel Marte flies out to left fielder Gavin Lux.","R","L","R","ARI","LAD","X",7,"fly_ball",2,0,2022,"-0.58","1.51","0.37","2.46",,,,1,9,"Bot",50.49,128.53,,,669257,,,4.998135813481091,-140.0349174432368,-6.165000537849015,-8.827502957663846,34.93356776968232,-11.178883006069151,"3.62","1.77",256,"78.4",36,"96.3",2236,"6.6",663382,621111,669257,518692,571970,457759,607208,666158,641355,605141,"53.94",0.057,0.051,"0",1,0,0,3,67,3,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Infield shift","Standard",205,"-0.005","-0.222"
"CH","2022-04-25","91.5","-1.14","5.55","Marte, Ketel",606466,621111,"field_out","hit_into_play",,,,,8,"Ketel Marte grounds out, second baseman Max Muncy to first baseman Freddie Freeman.","R","L","R","ARI","LAD","X",4,"ground_ball",2,2,2022,"-0.84","0.81","-0.09","2.3",,,,1,6,"Bot",163.03,153.53,,,669257,,,4.4890770747212745,-133.1782123250779,-4.057627968665969,-11.010847200551467,30.474625238197493,-21.87851748395618,"3.62","1.77",8,"104.5",-17,"91.8",1578,"6.6",663382,621111,669257,518692,571970,457759,607208,666158,641355,605141,"53.87",0.206,0.185,"0",1,0,0,2,46,5,"Changeup",0,3,0,3,3,0,0,3,"Infield shift","Standard",231,"-0.017","-0.134"
"CH","2022-04-25","90.4","-1.22","5.44","Marte, Ketel",606466,621111,"strikeout","swinging_strike_blocked",,,,,13,"Ketel Marte strikes out swinging.","R","L","R","ARI","LAD","S",2,,1,2,2022,"-1.19","0.32","-0.43","0.73",,,662139,2,3,"Bot",,,,,669257,,,4.525219412299756,-131.51459795127715,-6.49146162278619,-14.730372602206252,27.999247152509106,-27.28664618848184,"3.62","1.77",,,,"90.7",1707,"6.5",663382,621111,669257,518692,571970,457759,607208,666158,641355,605141,"54.02",,,"0",1,0,0,,24,4,"Changeup",0,2,0,2,2,0,0,2,"Infield shift","Standard",237,"-0.026","-0.158"
"KC","2022-04-25","78.4","-0.78","5.8","Marte, Ketel",606466,621111,"field_out","hit_into_play",,,,,11,"Ketel Marte grounds out softly, pitcher Walker Buehler to first baseman Freddie Freeman.","R","L","R","ARI","LAD","X",1,"ground_ball",3,2,2022,"1.03","-1.06","-0.84","3.23",,,,1,1,"Bot",134.11,189.11,,,669257,,,-2.0399755626018177,-113.93816667845292,3.4161103379031736,9.320991179197762,25.374627368676787,-42.267746723978114,"3.62","1.77",,,,"77.5",2618,"6.2",663382,621111,669257,518692,571970,457759,607208,666158,641355,605141,"54.28",,,"0",,0,0,,7,7,"Knuckle Curve",0,2,0,2,2,0,0,2,"Infield shift","Standard",46,"-0.016","-0.207"
"SI","2022-04-10","87.4","-2.55","5.38","Marte, Ketel",606466,622503,"grounded_into_double_play","hit_into_play",,,,,13,"Ketel Marte grounds into a double play, third baseman Manny Machado to shortstop Ha-Seong Kim to first baseman Luke Voit.   Cooper Hummel out at 2nd.    Ketel Marte out at 1st.","R","L","R","ARI","SD","X",5,"ground_ball",1,1,2022,"-1.33","0.33","-0.68","1.09",,,669450,0,3,"Bot",111.35,152.41,,,595751,,,7.364454021589072,-127.05480342844952,-4.894582333077654,-15.905536035554455,27.637433374739466,-27.72963300224875,"3.41","1.56",33,"101.9",-1,"88.4",2088,"7.1",663395,622503,595751,572228,630105,592518,673490,595777,663757,571976,"53.39",0.391,0.352,"0",1,0,0,4,28,3,"Sinker",0,5,0,5,5,0,0,5,"Infield shift","Standard",223,"-0.048","-0.494"
"SI","2022-04-10","90.5","-2.54","5.62","Marte, Ketel",606466,489334,"field_out","hit_into_play",,,,,5,"Ketel Marte flies out sharply to right fielder Wil Myers.","R","L","R","ARI","SD","X",9,"fly_ball",3,1,2022,"-0.79","0.81","-0.18","2.63",,,,2,5,"Bot",169.49,53.27,,,595751,,,7.667238234009711,-131.56472804732311,-3.2387407810290796,-10.830735552599723,29.154060735322197,-22.321686799187606,"3.41","1.56",375,"101.9",42,"91.3",2130,"6.9",663395,489334,595751,572228,630105,592518,673490,595777,663757,571976,"53.57",0.151,0.293,"0",1,0,0,5,46,5,"Sinker",0,8,0,8,8,0,0,8,"Infield shift","Standard",212,"-0.001","-0.153"
"SI","2022-04-10","96.9","-1.51","5.49","Marte, Ketel",606466,642770,"walk","ball",,,,,12,"Ketel Marte walks.","R","L","R","ARI","SD","B",,,3,0,2022,"-1.56","0.92","0.86","4",,,,1,8,"Bot",,,,,595751,,,9.762098373828445,-140.66101028529832,-0.3870325325753783,-23.08033864384631,39.18008734051776,-20.311495032398046,"3.63","1.6",,,,"94.9",2086,"5.8",663395,642770,595751,572228,630105,673490,682928,595777,663757,640492,"54.72",,,"0.7",1,0,0,,69,4,"Sinker",1,10,1,10,10,1,1,10,"Infield shift","Standard",230,"0.001","0.11"
"SI","2022-04-10","89.9","-2.65","5.53","Marte, Ketel",606466,622503,"double","hit_into_play",,,,,8,"Ketel Marte doubles (1) on a sharp ground ball to right fielder Wil Myers.","R","L","R","ARI","SD","X",9,"ground_ball",1,1,2022,"-1.02","0.67","-0.19","2.03",,,,1,1,"Bot",206.28,123.82,,,595751,,,8.336498459031683,-130.5373748192433,-4.068866612113302,-13.544228886423772,29.883637758212668,-23.846367239339333,"3.41","1.56",59,"106.2",0,"90.3",2139,"6.9",663395,622503,595751,572228,630105,592518,673490,595777,663757,571976,"53.63",0.446,0.401,"1.25",1,1,1,4,5,3,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",219,"0.04","0.428"
"FC","2022-04-09","89.7","-1.48","6.62","Marte, Ketel",606466,605397,"field_out","hit_into_play",,,,,2,"Ketel Marte pops out to shortstop C.  J. Abrams.","R","L","R","ARI","SD","X",6,"popup",1,0,2022,"0.35","0.91","0.17","3.4",,,,1,6,"Bot",122.09,142.78,,,543592,,,3.3082905663643807,-130.56909820574108,-3.834405002187432,3.2415645290594135,29.76882940006421,-21.181569144757873,"3.41","1.56",145,"85.6",68,"88.8",2756,"5.9",663404,605397,543592,543333,630105,592518,682928,607461,663757,571976,"54.61",0.003,0.003,"0",1,0,0,3,45,2,"Cutter",1,2,1,2,2,1,1,2,"Infield shift","Standard",194,"-0.028","-0.178"
"FF","2022-04-09","94","-1.56","6.47","Marte, Ketel",606466,605397,"strikeout","foul_tip",,,,,2,"Ketel Marte strikes out on a foul tip.","R","L","R","ARI","SD","S",2,,3,2,2022,"-0.3","1.1","-0.15","3.01",,,,1,3,"Bot",,,,,543592,,,4.303652728674987,-136.73665810196263,-5.641603289749478,-4.784383248969326,31.602200082674667,-17.317527985836357,"3.41","1.56",,,,"93.4",2521,"6",663404,605397,543592,543333,630105,592518,682928,607461,663757,571976,"54.47",,,"0",1,0,0,,26,6,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Infield shift","Standard",216,"-0.019","-0.207"
"FF","2022-04-09","96.4","-2.04","5.87","Marte, Ketel",606466,572955,"force_out","hit_into_play",,,,,4,"Ketel Marte grounds into a force out, second baseman Jake Cronenworth to third baseman Manny Machado.   Daulton Varsho out at 2nd.    Ketel Marte to 1st.","R","L","R","ARI","SD","X",4,"ground_ball",1,2,2022,"-0.91","1.24","-0.55","2.68",,,662139,1,8,"Bot",127.78,147.43,,,543592,,,5.941710853150168,-140.19307894462364,-5.587502707536131,-13.387587941219957,34.91997403501903,-14.759566272713435,"3.41","1.56",6,"99.1",-22,"94.8",2167,"5.6",663404,572955,543592,543333,630105,592518,682928,640492,663757,571976,"54.9",0.129,0.116,"0",1,0,0,2,64,5,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Infield shift","Standard",230,"-0.054","-0.284"
"SL","2022-04-09","83.4","-1.61","6.53","Marte, Ketel",606466,605397,"single","hit_into_play",,,,,8,"Ketel Marte singles on a soft line drive to left fielder Matt Beaty.","R","L","R","ARI","SD","X",7,"line_drive",0,2,2022,"0.9","-0.05","0.2","2.08",,,,1,1,"Bot",70.7,132.22,,,543592,,,2.3675175257871706,-121.31449232047454,-3.5631646955675707,8.213194463134203,27.548450917064695,-32.1156301861962,"3.41","1.56",175,"61.6",30,"82.4",2673,"6",663404,605397,543592,543333,630105,592518,682928,607461,663757,571976,"54.52",0.694,0.625,"0.9",1,1,0,4,6,3,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",57,"0.024","0.317"
