"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2020-08-21","94.4","-2.06","5.4","Marte, Ketel",606466,657277,"field_out","hit_into_play",,,,,5,"Ketel Marte grounds out, second baseman Donovan Solano to first baseman Wilmer Flores.","R","L","R","SF","ARI","X",4,"ground_ball",3,2,2020,"-0.56","1.2","0.24","2.69",,,,1,1,"Top",153.79,149.35,,,663698,,,7.2606685662177455,-137.31173860936119,-4.0682597233104945,-8.651493722576975,28.908598211141662,-16.31323255699789,"3.64","1.73",27,"83",-3,"95",2015,"6.5",631027,657277,663698,527038,456781,446334,543063,452254,643289,573262,"53.95",0.187,0.168,"0",1,0,0,2,2,9,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Strategic",232,"0.015","-0.208"
"FF","2020-08-16","96.3","-2.5","5.79","Marte, Ketel",606466,572070,"single","hit_into_play",,,,,5,"Ketel Marte singles on a ground ball to center fielder Trent Grisham.","R","L","R","ARI","SD","X",8,"ground_ball",0,1,2020,"-0.46","0.89","-0.22","2.81",,,,2,5,"Bot",128.84,118.03,,,595978,,,7.075581900586037,-140.01901023071085,-4.3048463654162985,-7.691994776498765,31.288609865304696,-19.734040972906985,"3.64","1.73",27,"92.2",-4,"95.8",2659,"6",630117,572070,595978,543333,630105,592518,665487,622761,663757,658668,"54.46",0.213,0.199,"0.9",1,1,0,2,40,2,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Strategic",203,"0.008","0.156"
"CU","2020-08-16","80.7","-2.2","6.03","Marte, Ketel",606466,572070,"single","hit_into_play",,,,,7,"Ketel Marte singles on a sharp line drive to left fielder Jorge Mateo.","R","L","R","ARI","SD","X",7,"line_drive",1,2,2020,"1.02","-1.58","-0.36","1.8",,,,2,3,"Bot",69.79,59.06,,,595978,,,2.1410448697062514,-117.36507324240958,0.460982178156756,8.697608454870672,28.707370585114692,-46.86449405767541,"3.64","1.73",312,"106",14,"79.2",3178,"6",630117,572070,595978,543333,630105,592518,665487,622761,663757,658668,"54.53",0.713,0.765,"0.9",1,1,0,5,22,4,"Curveball",2,0,2,0,0,2,2,0,"Infield shift","Strategic",31,"0.008","0.172"
"SI","2020-08-16","95.3","-2.53","5.88","Marte, Ketel",606466,572070,"field_out","hit_into_play",,,,,13,"Ketel Marte grounds out, second baseman Jake Cronenworth to first baseman Eric Hosmer.","R","L","R","ARI","SD","X",4,"ground_ball",1,1,2020,"-0.79","0.86","-0.87","1.98",,,,1,1,"Bot",135.54,171.39,,,595978,,,6.113793233181536,-138.46385652106085,-6.466755413210089,-11.546325555591272,32.55192508959397,-19.800894492136425,"3.64","1.73",12,"75.6",-8,"94.7",2625,"6.1",630117,572070,595978,543333,630105,592518,665487,622761,663757,658668,"54.36",0.087,0.078,"0",1,0,0,2,5,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Strategic",193,"-0.016","-0.162"
"FF","2020-08-16","95.3","-1.87","5.67","Marte, Ketel",606466,641941,"strikeout","called_strike",,,,,4,"Ketel Marte called out on strikes.","R","L","R","ARI","SD","S",2,,0,2,2020,"-0.48","1.56","-0.68","2.71",,,,0,8,"Bot",,,,,595978,,,4.211991936277876,-138.5124527778976,-5.551967400283315,-7.215346402540484,37.46191314254193,-11.166876028132199,"3.44","1.73",,,,"94.6",2550,"6.4",630117,641941,595978,543333,630105,592518,665487,595777,663757,647304,"54.08",,,"0",1,0,0,,66,3,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Infield shift","Strategic",210,"-0.041","-0.154"
"SI","2020-08-15","95.5","-1.43","6.58","Marte, Ketel",606466,615698,"strikeout","swinging_strike",,,,,4,"Ketel Marte strikes out swinging.","R","L","R","ARI","SD","S",2,,1,2,2020,"-1.04","1.37","-0.51","2.57",,662139,,2,3,"Bot",,,,,642336,,,4.805159191679986,-138.8262858094563,-8.043213902721543,-14.567593172459938,32.61397628737883,-12.800692683087355,"3.64","1.73",,,,"95.9",2263,"6.7",630116,615698,642336,543333,595777,592518,630105,658668,663757,571976,"53.8",,,"0",1,0,0,,22,4,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",205,"-0.04","-0.25"
"FF","2020-08-15","95.3","-2.7","5.9","Marte, Ketel",606466,670280,"field_out","hit_into_play",,,,,8,"Ketel Marte grounds out to first baseman Eric Hosmer.","R","L","R","ARI","SD","X",3,"ground_ball",1,1,2020,"-0.69","1.4","-0.07","1.62",,,,0,8,"Bot",154.83,158.76,,,642336,,,8.479743113886297,-138.2117247635016,-8.668998800368556,-10.871742282789876,34.17840957437766,-12.436426296335808,"3.64","1.73",4,"97.4",-22,"95.1",2309,"6.6",630116,670280,642336,543333,594824,592518,630105,595777,663757,658668,"53.88",0.093,0.084,"0",1,0,0,2,73,3,"4-Seam Fastball",7,3,7,3,3,7,7,3,"Infield shift","Strategic",216,"-0.001","-0.241"
"SL","2020-08-15","87.6","-1.36","6.59","Marte, Ketel",606466,615698,"field_out","hit_into_play",,,,,6,"Ketel Marte grounds out, third baseman Manny Machado to first baseman Eric Hosmer.","R","L","R","ARI","SD","X",5,"ground_ball",3,2,2020,"0.51","-0.01","0.34","2.74",,,,1,1,"Bot",161.91,135.18,,,642336,,,3.0480546603587317,-127.49549373413717,-3.0304831731538924,4.789402273219952,30.76412278285661,-31.847768633849544,"3.64","1.73",87,"99.1",4,"87",2373,"6.3",630116,615698,642336,543333,595777,592518,630105,502054,663757,571976,"54.23",0.533,0.493,"0",1,0,0,4,6,6,"Slider",0,1,0,1,1,0,0,1,"Infield shift","Strategic",115,"-0.017","-0.208"
"FF","2020-08-15","93","2.07","5.31","Marte, Ketel",606466,621381,"single","hit_into_play",,,,,8,"Ketel Marte singles on a sharp ground ball to left fielder Jurickson Profar.","R","R","L","ARI","SD","X",7,"ground_ball",0,1,2020,"1.35","0.91","0.2","1.96",,,,2,5,"Bot",90.58,122.7,,,642336,,,-7.711169988484107,-135.19954701100608,-4.774985171619772,18.227381589697632,30.075219309552974,-20.10858124070737,"3.64","1.73",76,"115.8",2,"92.5",2398,"6.1",630116,621381,642336,543333,594824,592518,630105,595777,663757,658668,"54.42",0.587,0.566,"0.9",1,1,0,4,41,2,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",129,"0.017","0.156"
"SI","2020-08-15","91.8","-2.89","5.64","Marte, Ketel",606466,489334,"single","hit_into_play",,,,,13,"Ketel Marte singles on a bunt ground ball to second baseman Greg Garcia.   Nick Ahmed scores.","R","L","R","ARI","SD","X",4,"ground_ball",0,0,2020,"-1.29","0.89","-1.03","1.74",605113,,,2,6,"Bot",141.64,166.63,,,642336,,,7.572374103327323,-133.35533229657193,-5.947539917919294,-17.00944414569168,30.213838640535837,-20.436061797972393,"3.64","1.73",1,"48.4",-54,"92.4",2110,"6.9",630116,489334,642336,543333,594824,592518,630105,595777,663757,658668,"53.65",0.207,0.186,"0.9",1,1,0,1,53,1,"Sinker",4,1,4,1,1,5,5,1,"Standard","Standard",223,"0.036","0.881"
"SL","2020-08-14","85.1","-1.12","6.27","Marte, Ketel",606466,659275,"field_out","hit_into_play",,,,,7,"Ketel Marte grounds out to first baseman Eric Hosmer.","R","L","R","ARI","SD","X",3,"ground_ball",1,1,2020,"0.27","0.15","-0.42","1.9",,,,0,6,"Bot",164.61,165.19,,,642336,,,1.0808372221958151,-123.90645337715291,-4.204650269668722,2.5891923331618427,25.864637241176055,-29.989982009981194,"3.41","1.56",4,"63.5",-25,"84.6",2583,"6.1",630115,659275,642336,543333,630105,592518,665487,595777,663757,571976,"54.45",0.087,0.095,"0",1,0,0,2,43,3,"Slider",1,0,1,0,0,1,1,0,"Standard","Strategic",35,"-0.021","-0.241"
"SL","2020-08-14","88.2","-1.49","6.25","Marte, Ketel",606466,659275,"strikeout","called_strike",,,,,9,"Ketel Marte called out on strikes.","R","L","R","ARI","SD","S",2,,3,2,2020,"0.36","0.24","0.44","1.9",,,,0,4,"Bot",,,,,642336,,,3.9253489318746575,-128.2674376517536,-4.890065679888373,3.011824337730644,28.84644213638974,-28.695544881445763,"3.62","1.7",,,,"87.3",2547,"6",630115,659275,642336,543333,630105,592518,665487,595777,663757,571976,"54.53",,,"0",1,0,0,,28,6,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Strategic",57,"-0.027","-0.319"
"SI","2020-08-14","99.7","-1.5","5.8","Marte, Ketel",606466,642770,"sac_fly","hit_into_play",,,,,6,"Ketel Marte out on a sacrifice fly to center fielder Trent Grisham.   Nick Ahmed scores.","R","L","R","ARI","SD","X",8,"line_drive",0,1,2020,"-1.2","1.06","0.3","2.14",605113,,594777,0,8,"Bot",138.94,35.64,,,642336,,,7.75542534796211,-144.7433042780244,-7.054667494661356,-18.70489701487564,36.8616302645007,-15.779000452377474,"3.41","1.56",386,"102.3",20,"99",2303,"6.2",630115,642770,642336,543333,630105,592518,665487,595777,663757,571976,"54.28",0.533,0.681,"0",1,0,0,5,60,2,"Sinker",2,0,2,0,0,3,3,0,"Standard","Standard",217,"0.001","-0.359"
"FF","2020-08-14","97.9","-1.38","6.22","Marte, Ketel",606466,659275,"strikeout","called_strike",,,,,7,"Ketel Marte called out on strikes.","R","L","R","ARI","SD","S",2,,3,2,2020,"-0.8","1.48","-0.61","1.59",,,,1,1,"Bot",,,,,642336,,,3.906426357013068,-142.20887131672959,-10.338062189904278,-11.7740263268739,34.04264824579033,-9.85410142158749,"3.52","1.61",,,,"97.2",2484,"6.1",630115,659275,642336,543333,630105,592518,665487,595777,663757,571976,"54.41",,,"0",1,0,0,,6,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",211,"-0.016","-0.208"
"SL","2020-08-12","86.2","-2.57","5.73","Marte, Ketel",606466,622608,"single","hit_into_play",,,,,5,"Ketel Marte singles on a ground ball to right fielder Raimel Tapia.   Nick Ahmed scores.    Ketel Marte to 2nd.","R","L","R","COL","ARI","X",9,"ground_ball",0,1,2020,"0.44","0.02","0.19","2.47",,605113,,2,5,"Top",173.66,113.11,,,553869,,,5.684149921514264,-125.64625556745199,-1.7223777661773283,3.8753754175404675,19.797995002920906,-31.865407964280834,"3.64","1.73",107,"97.1",6,"87.1",2237,"6.3",631535,622608,553869,641857,641658,571448,596115,621311,656541,606132,"54.22",0.5,0.457,"0.9",1,1,0,4,41,2,"Slider",4,3,3,4,4,4,4,4,"Standard","Standard",104,"-0.147","0.83"
"SL","2020-08-12","87.7","-2.42","5.73","Marte, Ketel",606466,622608,"strikeout","swinging_strike",,,,,14,"Ketel Marte strikes out swinging.","R","L","R","COL","ARI","S",2,,3,2,2020,"0.25","0.22","0.77","1.49",,,,0,4,"Top",,,,,553869,,,7.196274449658675,-127.69264464614501,-4.702239453185389,1.600804545665243,21.503263512765685,-29.143188533769933,"3.64","1.73",,,,"88.5",2333,"6.3",631535,622608,553869,641857,641658,571448,596115,621311,656541,606132,"54.17",,,"0",1,0,0,,24,7,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",148,"0.027","-0.319"
"FF","2020-08-12","93.2","-1.67","5.87","Marte, Ketel",606466,622075,"field_out","hit_into_play",,,,,7,"Ketel Marte lines out sharply to third baseman Nolan Arenado.","R","L","R","COL","ARI","X",5,"line_drive",1,2,2020,"-0.49","0.85","-0.64","1.86",,,594777,2,7,"Top",99.73,142.02,,,553869,,,3.7557778902363856,-135.7373135535207,-6.598807721231274,-6.781143526749941,23.109852531548363,-20.458222209286507,"3.64","1.73",154,"100.5",6,"95",2213,"6.8",631535,622075,553869,641857,641658,571448,596115,621311,656541,606132,"53.71",0.553,0.545,"0",1,0,0,4,70,4,"4-Seam Fastball",5,13,13,5,13,5,13,5,"Standard","Standard",223,"0","-0.177"
"SL","2020-08-12","91.7","-1.15","6.39","Marte, Ketel",606466,641755,"walk","blocked_ball",,,,,13,"Ketel Marte walks.","R","L","R","COL","ARI","B",,,3,2,2020,"0.21","0.15","-0.27","0.59",605113,594777,,0,7,"Top",,,,,553869,,,1.7710080212762338,-133.44261915886352,-9.101935839181976,2.16841948272259,24.988719311151623,-28.792570341026135,"3.94","1.89",,,,"91",2648,"5.6",631535,641755,553869,641857,641658,571448,596115,621311,656541,606132,"54.92",,,"0.7",1,0,0,,61,8,"Slider",5,5,5,5,5,5,5,5,"Standard","Standard",208,"-0.022","0.341"
"FF","2020-08-12","95.3","-2.31","6.12","Marte, Ketel",606466,622608,"single","hit_into_play",,,,,2,"Ketel Marte singles on a ground ball to left fielder David Dahl.   Kole Calhoun to 3rd.","R","L","R","COL","ARI","X",7,"ground_ball",0,1,2020,"-0.22","0.8","-0.23","3.1",,,594777,0,1,"Top",101.23,121.26,,,553869,,,5.968216994683991,-138.89996222317637,-4.20915703672453,-3.96713214494653,25.007380595615334,-21.039549546393868,"3.64","1.73",109,"99.6",3,"96",,"6.2",631535,622608,553869,641857,572008,571448,596115,621311,641658,606132,"54.31",0.5,0.45,"0.9",1,1,0,4,2,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",,"-0.086","0.747"
"CH","2020-08-11","86.3","1.83","5.51","Marte, Ketel",606466,607536,"field_out","hit_into_play",,,,,6,"Ketel Marte grounds out, shortstop Trevor Story to first baseman Daniel Murphy.","R","R","L","COL","ARI","X",6,"ground_ball",1,1,2020,"0.81","0.27","0.76","2.79",,,,2,5,"Top",121.21,146.53,,,547172,,,-4.164516635092288,-125.71108624072464,-0.8495030622947938,9.423348737919403,23.339445448088647,-29.3345538917289,"3.64","1.73",2,"76",-54,"86.3",1456,"6.1",631547,607536,547172,502517,641857,571448,596115,606132,641658,453568,"54.43",0.24,0.229,"0",1,0,0,2,38,3,"Changeup",2,1,1,2,1,2,1,2,"Strategic","Standard",126,"0.014","-0.108"
"CU","2020-08-11","79.7","1.39","5.74","Marte, Ketel",606466,607536,"field_out","hit_into_play",,,,,13,"Ketel Marte grounds out, shortstop Trevor Story to first baseman Daniel Murphy.","R","R","L","COL","ARI","X",6,"ground_ball",1,1,2020,"0.05","-0.54","-0.35","0.49",,,,0,3,"Top",112.2,157.68,,,547172,,,-3.947556421273321,-116.12916279232739,-3.9434135077897476,1.1010842863729902,17.590826135129983,-36.69594968104302,"3.64","1.73",87,"80.4",5,"80.6",2369,"6.4",631547,607536,547172,502517,641857,571448,596115,606132,641658,453568,"54.07",0.28,0.26,"0",1,0,0,2,18,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",328,"0.025","-0.241"
"FF","2020-08-11","94","-0.95","6.08","Marte, Ketel",606466,545064,"double","hit_into_play",,,,,2,"Ketel Marte doubles (6) on a line drive to left fielder Raimel Tapia.   Nick Ahmed scores.    Andy Young scores.","R","L","R","COL","ARI","X",7,"line_drive",2,2,2020,"-0.38","1.14","-0.13","3.64",,605113,670370,1,9,"Top",30.36,107.68,,,547172,,,2.951535497986344,-136.93188127257778,-3.1848187256133222,-5.433687504860951,26.839194427075263,-17.264721888849976,"3.64","1.73",229,"89.7",14,"93.7",2101,"5.8",631547,545064,547172,502517,641857,571448,596115,606132,641658,453568,"54.68",0.947,0.893,"1.25",1,1,1,4,77,5,"4-Seam Fastball",8,3,3,8,5,8,5,8,"Strategic","Standard",217,"-0.025","1.572"
"FF","2020-08-11","93","1.45","5.91","Marte, Ketel",606466,607536,"field_out","hit_into_play",,,,,1,"Ketel Marte grounds out sharply, third baseman Nolan Arenado to first baseman Daniel Murphy.","R","R","L","COL","ARI","X",5,"ground_ball",1,0,2020,"0.57","1.11","-0.38","3.24",,,,1,1,"Top",85.82,153.5,,,547172,,,-5.964838720690634,-135.48003558830206,-3.636390989404103,8.136169878910987,23.84726850029808,-17.86484992171882,"3.64","1.73",20,"100.3",-8,"94.2",2431,"6.5",631547,607536,547172,502517,641857,571448,596115,606132,641658,453568,"53.99",0.247,0.222,"0",1,0,0,2,2,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",145,"0.015","-0.195"
"CU","2020-08-10","78.4","-1.78","5.91","Marte, Ketel",606466,592351,"single","hit_into_play",,,,,14,"Ketel Marte singles on a line drive to center fielder David Dahl.   Nick Ahmed to 3rd.    Kole Calhoun to 2nd.","R","L","R","COL","ARI","X",8,"line_drive",0,2,2020,"0.89","-0.59","0.81","0.83",,605113,594777,0,4,"Top",132.59,70.54,,,547172,,,3.9576383517644627,-114.23340466275454,-3.109235941555857,7.213367978024603,19.2617231448169,-37.07223835371753,"3.64","1.73",270,"88.2",17,"79",2699,"6.4",631546,592351,547172,502517,572008,571448,596115,641658,621311,453568,"54.07",0.88,0.835,"0.9",1,1,0,4,36,3,"Curveball",3,5,5,3,5,3,5,3,"Standard","Standard",37,"-0.053","1.133"
"FF","2020-08-10","92.7","-1.89","5.7","Marte, Ketel",606466,592351,"single","hit_into_play",,,,,4,"Ketel Marte singles on a ground ball to center fielder David Dahl.","R","L","R","COL","ARI","X",8,"ground_ball",1,0,2020,"-0.75","0.88","-0.33","2.65",,,,0,3,"Top",136.03,99.69,,,547172,,,5.621233962273728,-134.92113051011245,-3.966520369251829,-10.34717267836138,28.01658333705192,-20.76919780187191,"3.64","1.73",57,"89.6",0,"92.9",2179,"6.3",631546,592351,547172,502517,572008,571448,596115,641658,621311,453568,"54.22",0.26,0.234,"0.9",1,1,0,2,21,2,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Strategic",217,"-0.034","0.357"
"SL","2020-08-10","84.9","-1.64","5.69","Marte, Ketel",606466,622075,"field_out","hit_into_play",,,,,14,"Ketel Marte flies out to center fielder David Dahl.","R","L","R","COL","ARI","X",8,"fly_ball",2,1,2020,"0.33","-0.16","0.15","1.39",,594777,,1,7,"Top",141.18,67.17,,,547172,,,3.585707401563768,-123.83120843570082,-3.616256148003809,2.838492369409311,19.42571929478196,-33.47016636946522,"3.64","1.73",314,"81.5",33,"86.5",2411,"6.7",631546,622075,547172,502517,572008,571448,596115,641658,621311,453568,"53.77",0.013,0.012,"0",1,0,0,3,70,4,"Slider",7,11,11,7,11,7,11,7,"Standard","Standard",96,"0.008","-0.394"
"SL","2020-08-10","79.3","2.9","5.22","Marte, Ketel",606466,572021,"single","hit_into_play",,,,,6,"Ketel Marte singles on a sharp line drive to center fielder David Dahl.   Nick Ahmed scores.","R","R","L","COL","ARI","X",8,"line_drive",0,0,2020,"-0.23","-0.21","0.48","2.4",605113,,,2,9,"Top",128.79,72.92,,,460077,,,-4.854467543896979,-115.58948833793937,0.8446402268441966,-1.421777370481886,17.0424063347124,-34.4129510883627,"3.64","1.73",153,"110.1",5,"80",2322,"6.2",631546,572021,460077,502517,572008,571448,596115,641658,621311,453568,"54.29",0.633,0.59,"0.9",1,1,0,4,85,1,"Slider",7,11,11,7,12,7,12,7,"Standard","Standard",322,"-0.007","0.879"
"FF","2020-08-10","93.5","-2.04","5.49","Marte, Ketel",606466,592351,"double","hit_into_play",,,,,7,"Ketel Marte doubles (5) on a line drive to left fielder Garrett Hampson.","R","L","R","COL","ARI","X",7,"line_drive",3,2,2020,"-0.97","0.84","-0.7","1.77",,,,0,1,"Top",40.51,110.81,,,547172,,,5.602972445796571,-136.15163907603818,-5.83198222837121,-13.284145332352066,24.70906527948029,-20.692729102636658,"3.64","1.73",205,"98.2",8,"94.4",2163,"6.4",631546,592351,547172,502517,572008,571448,596115,641658,621311,453568,"54.1",0.633,0.608,"1.25",1,1,1,4,2,6,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",220,"-0.054","0.565"
"FF","2020-08-10","97.1","-2.87","5.21","Marte, Ketel",606466,453268,"field_out","hit_into_play",,,,,5,"Ketel Marte grounds out sharply, second baseman Chris Owings to first baseman Daniel Murphy.","R","L","R","COL","ARI","X",4,"ground_ball",2,1,2020,"-0.4","0.89","0.18","2.87",,,,0,6,"Top",149.25,139.96,,,547172,,,9.103979434705119,-141.40892731008256,-2.9041596656420547,-7.073422113534079,24.963264402238163,-19.701528580461765,"3.64","1.73",14,"103.6",-11,"98.4",2662,"6.5",631546,453268,547172,502517,572008,571448,596115,641658,621311,453568,"54.03",0.287,0.263,"0",1,0,0,2,57,4,"4-Seam Fastball",7,8,8,7,8,7,8,7,"Standard","Standard",228,"0.024","-0.292"
"FF","2020-08-09","97.1","-1.22","6.14","Marte, Ketel",606466,659275,"field_out","hit_into_play",,,,,3,"Ketel Marte flies out to right fielder Wil Myers.","R","L","R","SD","ARI","X",9,"fly_ball",1,1,2020,"-0.43","1.41","0.74","3.07",,,,2,6,"Top",150.39,82.24,,,642336,,,6.198418623915869,-141.23958199366768,-5.90238961359206,-7.114555607299831,30.280059948080726,-12.179641375409194,"3.41","1.56",283,"96.2",44,"96.9",2506,"6.1",631075,659275,642336,664034,595777,592518,665487,658668,663757,571976,"54.41",0.013,0.012,"0",1,0,0,3,45,3,"4-Seam Fastball",9,0,0,9,0,9,0,9,"Infield shift","Standard",199,"0.001","-0.108"
"SI","2020-08-09","95.9","-1.18","6.21","Marte, Ketel",606466,659275,"field_out","hit_into_play",,,,,7,"Ketel Marte lines out sharply to center fielder Trent Grisham.","R","L","R","SD","ARI","X",8,"line_drive",1,1,2020,"-0.95","1.59","-0.52","1.98",,,,0,4,"Top",151.08,30.25,,,642336,,,3.8812358704315755,-139.30398568367553,-9.063072883867873,-13.256693251990711,32.02147407508469,-9.668015429750415,"3.41","1.56",401,"102.2",24,"95.3",2435,"6.1",631075,659275,642336,664034,595777,592518,665487,658668,663757,571976,"54.43",0.747,1.246,"0",1,0,0,6,28,3,"Sinker",9,0,0,9,0,9,0,9,"Infield shift","Strategic",198,"0.002","-0.241"
"FF","2020-08-09","100.2","-1.37","6.14","Marte, Ketel",606466,659275,"strikeout","called_strike",,,,,7,"Ketel Marte called out on strikes.","R","L","R","SD","ARI","S",2,,1,2,2020,"-0.79","1.87","-0.65","2",,,,0,1,"Top",,,,,642336,,,3.838560882465991,-145.43869495898832,-10.34546078137043,-12.119776326204049,39.09083946033515,-3.31941924378553,"3.65","1.75",,,,"99",2593,"6.1",631075,659275,642336,664034,595777,592518,665487,658668,663757,571976,"54.39",,,"0",1,0,0,,1,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",207,"0.022","-0.181"
"FF","2020-08-08","93.3","-2.54","6.14","Marte, Ketel",606466,663978,"single","hit_into_play",,,,,5,"Ketel Marte singles on a line drive to left fielder Tommy Pham.","R","L","R","SD","ARI","X",7,"line_drive",1,0,2020,"-0.78","1.47","0.07","2.37",,,,2,5,"Top",89.58,71.46,,,595978,,,8.538697206931385,-135.4088643964363,-7.18471774034608,-11.55764535807096,32.85185415688085,-12.718734159604963,"3.64","1.73",208,"96.8",11,"94",2225,"7.1",631074,663978,595978,543333,630105,592518,665487,502054,663757,571976,"53.39",0.847,0.814,"0.9",1,1,0,4,34,2,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",208,"-0.017","0.121"
"CH","2020-08-08","84.6","-3.01","6","Marte, Ketel",606466,663978,"field_out","hit_into_play",,,,,8,"Ketel Marte lines out to first baseman Eric Hosmer.","R","L","R","SD","ARI","X",3,"line_drive",1,1,2020,"-1.24","0.79","-0.25","1.89",,,,1,3,"Top",163.71,153.48,,,595978,,,9.00895719565206,-122.7577549818295,-4.774939554059962,-14.345389045934027,26.11428823171692,-23.363979147688696,"3.64","1.73",143,"96.3",8,"85.3",1727,"7.1",631074,663978,595978,543333,630105,592518,665487,502054,663757,571976,"53.43",0.56,0.504,"0",1,0,0,4,18,3,"Changeup",1,0,0,1,0,1,0,1,"Standard","Standard",238,"0.018","-0.162"
"FF","2020-08-08","92.6","2.17","5.24","Marte, Ketel",606466,621381,"field_out","hit_into_play",,,,,2,"Ketel Marte flies out sharply to center fielder Trent Grisham.","R","R","L","SD","ARI","X",8,"fly_ball",3,0,2020,"1.21","1.34","0.24","3.26",,,,1,7,"Top",137.01,62.98,,,595978,,,-7.497642654497713,-134.67802428128206,-2.148012258630009,16.398019818943702,30.70334239502786,-15.62179396625163,"3.64","1.73",323,"100.6",41,"91.7",2392,"5.9",631074,621381,595978,543333,630105,592518,665487,502054,663757,571976,"54.6",0.127,0.233,"0",1,0,0,3,49,4,"4-Seam Fastball",1,3,3,1,3,1,3,1,"Standard","Standard",121,"0.011","-0.326"
"FF","2020-08-08","94.8","-2.5","6.24","Marte, Ketel",606466,663978,"field_out","hit_into_play",,,,,5,"Ketel Marte flies out to center fielder Trent Grisham.","R","L","R","SD","ARI","X",8,"fly_ball",1,0,2020,"-0.7","1.51","0.06","2.72",,,,0,1,"Top",121.98,83.25,,,595978,,,8.346198528681565,-137.66296772389754,-6.913566196139158,-10.856727171320168,33.094050000958326,-11.58184860872479,"3.64","1.73",276,"88.2",47,"95.3",2194,"6.9",631074,663978,595978,543333,630105,592518,665487,502054,663757,571976,"53.6",0,0,"0",1,0,0,3,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",210,"0.022","-0.292"
"SI","2020-08-07","87","-1.86","5.44","Marte, Ketel",606466,605200,"field_out","hit_into_play",,,,,6,"Ketel Marte pops out to pitcher Zach Davies.","R","L","R","SD","ARI","X",1,"popup",3,2,2020,"-0.77","1.45","0.69","2.35",,,605113,0,6,"Top",118.58,177.47,,,642336,,,7.657793394781459,-126.35181522381693,-4.1352728786681325,-9.849208031611317,27.05099246420531,-16.047985631618666,"3.64","1.73",59,"72.2",75,"86.5",2132,"6.2",631073,605200,642336,630105,595777,592518,665487,658668,663757,571976,"54.29",0,0,"0",1,0,0,3,40,6,"Sinker",3,0,0,3,0,3,0,3,"Infield shift","Standard",222,"0.036","-0.506"
"CH","2020-08-07","79.1","-2.06","5.49","Marte, Ketel",606466,605200,"field_out","hit_into_play",,,,,13,"Ketel Marte flies out to center fielder Trent Grisham.","R","L","R","SD","ARI","X",8,"fly_ball",1,2,2020,"-1.43","0.78","-0.02","0.92",,,,0,4,"Top",114.53,91.08,,,642336,,,7.069827172690625,-114.90570236861278,-4.5058124475587835,-14.034873053173222,24.014077230106064,-24.596201397202933,"3.64","1.73",258,"75.9",33,"78.2",1835,"6.1",631073,605200,642336,630105,595777,592518,665487,501659,663757,571976,"54.44",0.16,0.179,"0",1,0,0,3,22,4,"Changeup",2,0,0,2,0,2,0,2,"Infield shift","Standard",248,"0.026","-0.181"
